23126530,000220903011,2,0,0,"",18:58:00,19:00:00
23126530,000220902007,3,0,0,"",19:03:00,19:04:00
23126530,000190101027,4,0,0,"",19:07:00,19:09:00
23126530,000190301004,5,0,0,"",19:13:00,19:15:00
23126530,000200415014,6,0,0,"",19:22:00,19:24:00
23126530,000200405060,7,0,0,"",19:27:00,19:27:00
23126546,000200405060,0,0,0,"",18:34:00,18:34:00
23126546,000200415014,1,0,0,"",18:36:00,18:37:00
23126546,000190301004,2,0,0,"",18:44:00,18:46:00
23126546,000190101027,3,0,0,"",18:50:00,18:51:00
23126546,000220902007,4,0,0,"",18:54:00,18:57:00
23126546,000220903011,5,0,0,"",19:01:00,19:02:00
23126546,000400000053,6,1,1,"",19:05:00,19:05:00
23126546,000400000070,7,0,0,"",19:09:00,19:09:00
23126529,000400000070,0,0,0,"",19:20:00,19:20:00
23126529,000400000053,1,1,1,"",19:25:00,19:25:00
23126529,000220903011,2,0,0,"",19:28:00,19:30:00
23126529,000220902007,3,0,0,"",19:33:00,19:34:00
23126529,000190101027,4,0,0,"",19:37:00,19:39:00
23126529,000190301004,5,0,0,"",19:43:00,19:45:00
23126529,000200415014,6,0,0,"",19:52:00,19:54:00
23126529,000200405060,7,0,0,"",19:57:00,19:57:00
23126545,000200405060,0,0,0,"",19:04:00,19:04:00
23126545,000200415014,1,0,0,"",19:06:00,19:07:00
23126545,000190301004,2,0,0,"",19:14:00,19:16:00
23126545,000190101027,3,0,0,"",19:20:00,19:21:00
23126545,000220902007,4,0,0,"",19:24:00,19:27:00
23126545,000220903011,5,0,0,"",19:31:00,19:32:00
23126545,000400000053,6,1,1,"",19:35:00,19:35:00
23126545,000400000070,7,0,0,"",19:39:00,19:39:00
23126528,000400000070,0,0,0,"",19:50:00,19:50:00
23126528,000400000053,1,1,1,"",19:55:00,19:55:00
23126528,000220903011,2,0,0,"",19:58:00,20:00:00
23126528,000220902007,3,0,0,"",20:03:00,20:04:00
23126528,000190101027,4,0,0,"",20:07:00,20:09:00
23126528,000190301004,5,0,0,"",20:13:00,20:15:00
23126528,000200415014,6,0,0,"",20:22:00,20:24:00
23126528,000200405060,7,0,0,"",20:27:00,20:27:00
23126544,000200405060,0,0,0,"",19:34:00,19:34:00
23126544,000200415014,1,0,0,"",19:36:00,19:37:00
23126544,000190301004,2,0,0,"",19:44:00,19:46:00
23126544,000190101027,3,0,0,"",19:50:00,19:51:00
23126544,000220902007,4,0,0,"",19:54:00,19:57:00
23126544,000220903011,5,0,0,"",20:01:00,20:02:00
23126544,000400000053,6,1,1,"",20:05:00,20:05:00
23126544,000400000070,7,0,0,"",20:09:00,20:09:00
23126527,000400000070,0,0,0,"",20:20:00,20:20:00
23126527,000400000053,1,1,1,"",20:25:00,20:25:00
23126527,000220903011,2,0,0,"",20:28:00,20:30:00
23126527,000220902007,3,0,0,"",20:33:00,20:34:00
23126527,000190101027,4,0,0,"",20:37:00,20:39:00
23126527,000190301004,5,0,0,"",20:43:00,20:45:00
23126527,000200415014,6,0,0,"",20:52:00,20:54:00
23126527,000200405060,7,0,0,"",20:57:00,20:57:00
23126708,000200405060,0,0,0,"",0:38:00,0:38:00
23126708,000200417051,1,0,0,"",0:40:00,0:41:00
23126708,000200409015,2,0,0,"",0:43:00,0:44:00
23126708,000201004001,3,0,0,"",0:46:00,0:47:00
23126708,000160904011,4,0,0,"",0:55:00,0:56:00
23126708,000140701022,5,0,0,"",1:05:00,1:06:00
23126708,000140401018,6,0,0,"",1:10:00,1:10:00
23124942,000120603003,0,0,0,"",8:04:00,8:04:00
23124942,000120604001,1,0,0,"",8:09:00,8:09:00
23124942,000120913002,2,0,0,"",8:13:00,8:13:00
23124942,000120903020,3,0,0,"",8:17:00,8:17:00
23124941,000120603003,0,0,0,"",9:04:00,9:04:00
23124941,000120604001,1,0,0,"",9:09:00,9:09:00
23124941,000120913002,2,0,0,"",9:13:00,9:13:00
23124941,000120903020,3,0,0,"",9:17:00,9:17:00
23124940,000120603003,0,0,0,"",10:04:00,10:04:00
23124940,000120604001,1,0,0,"",10:09:00,10:09:00
23124940,000120913002,2,0,0,"",10:13:00,10:13:00
23124940,000120903020,3,0,0,"",10:17:00,10:17:00
23124939,000120603003,0,0,0,"",11:04:00,11:04:00
23124939,000120604001,1,0,0,"",11:09:00,11:09:00
23124939,000120913002,2,0,0,"",11:13:00,11:13:00
23124939,000120903020,3,0,0,"",11:17:00,11:17:00
23124938,000120603003,0,0,0,"",12:04:00,12:04:00
23124938,000120604001,1,0,0,"",12:09:00,12:09:00
23124938,000120913002,2,0,0,"",12:13:00,12:13:00
23124938,000120903020,3,0,0,"",12:17:00,12:17:00
23124937,000120603003,0,0,0,"",13:04:00,13:04:00
23124937,000120604001,1,0,0,"",13:09:00,13:09:00
23124937,000120913002,2,0,0,"",13:13:00,13:13:00
23124937,000120903020,3,0,0,"",13:17:00,13:17:00
23124936,000120603003,0,0,0,"",14:04:00,14:04:00
23124936,000120604001,1,0,0,"",14:09:00,14:09:00
23124936,000120913002,2,0,0,"",14:13:00,14:13:00
23124936,000120903020,3,0,0,"",14:17:00,14:17:00
23124935,000120603003,0,0,0,"",15:04:00,15:04:00
23124935,000120604001,1,0,0,"",15:09:00,15:09:00
23124935,000120913002,2,0,0,"",15:13:00,15:13:00
23124935,000120903020,3,0,0,"",15:17:00,15:17:00
23124934,000120603003,0,0,0,"",16:04:00,16:04:00
23124934,000120604001,1,0,0,"",16:09:00,16:09:00
23124934,000120913002,2,0,0,"",16:13:00,16:13:00
23124934,000120903020,3,0,0,"",16:17:00,16:17:00
23124933,000120603003,0,0,0,"",17:04:00,17:04:00
23124933,000120604001,1,0,0,"",17:09:00,17:09:00
23124933,000120913002,2,0,0,"",17:13:00,17:13:00
23124933,000120903020,3,0,0,"",17:17:00,17:17:00
23124932,000120603003,0,0,0,"",18:04:00,18:04:00
23124932,000120604001,1,0,0,"",18:09:00,18:09:00
23124932,000120913002,2,0,0,"",18:13:00,18:13:00
23124932,000120903020,3,0,0,"",18:17:00,18:17:00
